image_path,true_label,pred_label,probability,true_class,pred_class,correct,confidence
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9135_idx5_x701_y2151_class0.png,1.0,1.0,0.9999895,BreastHisto,BreastHisto,True,0.9999895
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12905_idx5_x2251_y1801_class0.png,1.0,1.0,0.9999963,BreastHisto,BreastHisto,True,0.9999963
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8914_idx5_x2301_y1751_class0.png,1.0,1.0,0.9999448,BreastHisto,BreastHisto,True,0.9999448
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16165_idx5_x1651_y1451_class1.png,1.0,1.0,0.99998224,BreastHisto,BreastHisto,True,0.99998224
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10260_idx5_x1851_y1501_class0.png,1.0,1.0,0.9999963,BreastHisto,BreastHisto,True,0.9999963
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9345_idx5_x2051_y851_class1.png,1.0,1.0,0.99997663,BreastHisto,BreastHisto,True,0.99997663
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12897_idx5_x1651_y1151_class1.png,1.0,1.0,0.999936,BreastHisto,BreastHisto,True,0.999936
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-534.jpg,0.0,0.0,3.2607243e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8959_idx5_x1301_y2151_class1.png,1.0,1.0,0.9999913,BreastHisto,BreastHisto,True,0.9999913
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12878_idx5_x2501_y2601_class0.png,1.0,1.0,0.99999976,BreastHisto,BreastHisto,True,0.99999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13458_idx5_x1101_y1401_class0.png,1.0,1.0,0.99999917,BreastHisto,BreastHisto,True,0.99999917
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14304_idx5_x1401_y551_class1.png,1.0,1.0,0.99999523,BreastHisto,BreastHisto,True,0.99999523
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12752_idx5_x2151_y501_class1.png,1.0,1.0,0.9999821,BreastHisto,BreastHisto,True,0.9999821
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16532_idx5_x1901_y1001_class1.png,1.0,1.0,0.99998903,BreastHisto,BreastHisto,True,0.99998903
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12821_idx5_x2001_y901_class0.png,1.0,1.0,0.9999919,BreastHisto,BreastHisto,True,0.9999919
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14155_idx5_x3201_y851_class1.png,1.0,1.0,0.99996555,BreastHisto,BreastHisto,True,0.99996555
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9257_idx5_x1601_y551_class1.png,1.0,1.0,0.9999989,BreastHisto,BreastHisto,True,0.9999989
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12886_idx5_x451_y851_class1.png,1.0,1.0,0.99996734,BreastHisto,BreastHisto,True,0.99996734
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8956_idx5_x1851_y201_class0.png,1.0,1.0,1.0,BreastHisto,BreastHisto,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16569_idx5_x601_y601_class1.png,1.0,1.0,0.99995077,BreastHisto,BreastHisto,True,0.99995077
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9261_idx5_x1551_y1051_class1.png,1.0,1.0,0.9999889,BreastHisto,BreastHisto,True,0.9999889
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10288_idx5_x1001_y1101_class0.png,1.0,1.0,0.9999782,BreastHisto,BreastHisto,True,0.9999782
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9041_idx5_x1401_y1251_class0.png,1.0,1.0,0.999992,BreastHisto,BreastHisto,True,0.999992
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12955_idx5_x1601_y2501_class0.png,1.0,1.0,0.99998546,BreastHisto,BreastHisto,True,0.99998546
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9126_idx5_x1501_y1451_class1.png,1.0,1.0,0.99999774,BreastHisto,BreastHisto,True,0.99999774
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8955_idx5_x1351_y401_class0.png,1.0,1.0,0.9999957,BreastHisto,BreastHisto,True,0.9999957
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-581.jpg,0.0,0.0,7.9170903e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12894_idx5_x1751_y801_class1.png,1.0,1.0,0.9999957,BreastHisto,BreastHisto,True,0.9999957
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9029_idx5_x251_y901_class0.png,1.0,1.0,0.9999826,BreastHisto,BreastHisto,True,0.9999826
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8864_idx5_x1951_y2151_class1.png,1.0,1.0,0.9995408,BreastHisto,BreastHisto,True,0.9995408
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12871_idx5_x1101_y951_class0.png,1.0,1.0,0.99999154,BreastHisto,BreastHisto,True,0.99999154
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14079_idx5_x1601_y1201_class1.png,1.0,1.0,0.99999785,BreastHisto,BreastHisto,True,0.99999785
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-708.jpg,0.0,0.0,1.0582948e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13616_idx5_x2101_y1301_class1.png,1.0,1.0,0.99998426,BreastHisto,BreastHisto,True,0.99998426
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-22.jpg,0.0,0.0,1.9642428e-06,MRI,MRI,True,0.99999803
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12955_idx5_x951_y151_class1.png,1.0,1.0,0.99999166,BreastHisto,BreastHisto,True,0.99999166
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-439.jpg,0.0,0.0,4.6470787e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-821.jpg,0.0,0.0,4.761294e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12954_idx5_x2501_y2751_class0.png,1.0,1.0,0.99999726,BreastHisto,BreastHisto,True,0.99999726
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12750_idx5_x2251_y1201_class0.png,1.0,1.0,0.99998546,BreastHisto,BreastHisto,True,0.99998546
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13616_idx5_x1951_y251_class0.png,1.0,1.0,0.99962485,BreastHisto,BreastHisto,True,0.99962485
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12819_idx5_x1451_y2151_class1.png,1.0,1.0,0.99996996,BreastHisto,BreastHisto,True,0.99996996
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13591_idx5_x1501_y1701_class0.png,1.0,1.0,0.9999927,BreastHisto,BreastHisto,True,0.9999927
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8917_idx5_x901_y201_class1.png,1.0,1.0,0.99996185,BreastHisto,BreastHisto,True,0.99996185
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10275_idx5_x1901_y951_class1.png,1.0,1.0,0.9999976,BreastHisto,BreastHisto,True,0.9999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9291_idx5_x2501_y1601_class1.png,1.0,1.0,0.99996316,BreastHisto,BreastHisto,True,0.99996316
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10262_idx5_x1651_y2201_class0.png,1.0,1.0,0.99998534,BreastHisto,BreastHisto,True,0.99998534
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15515_idx5_x101_y851_class1.png,1.0,1.0,0.9999999,BreastHisto,BreastHisto,True,0.9999999
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13401_idx5_x1301_y1451_class1.png,1.0,1.0,0.9999567,BreastHisto,BreastHisto,True,0.9999567
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-334.jpg,0.0,0.0,1.6717475e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9075_idx5_x1051_y151_class1.png,1.0,1.0,0.9999809,BreastHisto,BreastHisto,True,0.9999809
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-153.jpg,0.0,0.0,5.8431686e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12821_idx5_x651_y1101_class0.png,1.0,1.0,0.999998,BreastHisto,BreastHisto,True,0.999998
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10299_idx5_x2251_y1851_class1.png,1.0,1.0,0.99973935,BreastHisto,BreastHisto,True,0.99973935
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9173_idx5_x1801_y1101_class1.png,1.0,1.0,0.99996996,BreastHisto,BreastHisto,True,0.99996996
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-633.jpg,0.0,0.0,1.9136625e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-609.jpg,0.0,0.0,2.1412866e-07,MRI,MRI,True,0.99999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12894_idx5_x1151_y1801_class1.png,1.0,1.0,0.99927837,BreastHisto,BreastHisto,True,0.99927837
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13402_idx5_x1651_y1001_class1.png,1.0,1.0,0.9998785,BreastHisto,BreastHisto,True,0.9998785
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12930_idx5_x2851_y1351_class0.png,1.0,1.0,0.9999893,BreastHisto,BreastHisto,True,0.9999893
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10305_idx5_x2351_y151_class0.png,1.0,1.0,0.9999975,BreastHisto,BreastHisto,True,0.9999975
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12886_idx5_x1001_y551_class1.png,1.0,1.0,0.99995935,BreastHisto,BreastHisto,True,0.99995935
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12897_idx5_x1851_y401_class1.png,1.0,1.0,0.9999956,BreastHisto,BreastHisto,True,0.9999956
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-177.jpg,0.0,0.0,1.4068666e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12626_idx5_x1001_y951_class0.png,1.0,1.0,0.9999989,BreastHisto,BreastHisto,True,0.9999989
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16554_idx5_x1151_y1351_class1.png,1.0,1.0,0.9993586,BreastHisto,BreastHisto,True,0.9993586
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14153_idx5_x701_y1201_class1.png,1.0,1.0,0.99996984,BreastHisto,BreastHisto,True,0.99996984
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-133.jpg,0.0,0.0,5.7425613e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-520.jpg,0.0,0.0,6.670543e-11,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-230.jpg,0.0,0.0,3.034855e-07,MRI,MRI,True,0.9999997
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10301_idx5_x201_y2101_class0.png,1.0,1.0,0.9999958,BreastHisto,BreastHisto,True,0.9999958
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\16551_idx5_x2351_y2651_class0.png,1.0,1.0,0.99999964,BreastHisto,BreastHisto,True,0.99999964
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14213_idx5_x1551_y1151_class1.png,1.0,1.0,0.9999988,BreastHisto,BreastHisto,True,0.9999988
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9261_idx5_x1901_y1051_class1.png,1.0,1.0,0.999752,BreastHisto,BreastHisto,True,0.999752
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-148.jpg,0.0,0.0,2.9057706e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13693_idx5_x751_y2501_class0.png,1.0,1.0,0.9999976,BreastHisto,BreastHisto,True,0.9999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-237.jpg,0.0,0.0,2.0611154e-08,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15633_idx5_x1451_y801_class1.png,1.0,1.0,0.9999716,BreastHisto,BreastHisto,True,0.9999716
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-69.jpg,0.0,0.0,4.8378945e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14211_idx5_x651_y1001_class0.png,1.0,1.0,0.9997539,BreastHisto,BreastHisto,True,0.9997539
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12910_idx5_x1801_y151_class0.png,1.0,1.0,0.99998975,BreastHisto,BreastHisto,True,0.99998975
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10293_idx5_x1651_y2051_class0.png,1.0,1.0,0.9999404,BreastHisto,BreastHisto,True,0.9999404
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-354.jpg,0.0,0.0,3.9622444e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14189_idx5_x501_y1451_class0.png,1.0,1.0,0.99994886,BreastHisto,BreastHisto,True,0.99994886
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-653.jpg,0.0,0.0,1.9364594e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12819_idx5_x2501_y901_class0.png,1.0,1.0,0.9999665,BreastHisto,BreastHisto,True,0.9999665
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10259_idx5_x1901_y551_class0.png,1.0,1.0,0.99995303,BreastHisto,BreastHisto,True,0.99995303
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10277_idx5_x2251_y1001_class0.png,1.0,1.0,0.9999981,BreastHisto,BreastHisto,True,0.9999981
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13024_idx5_x1101_y1451_class1.png,1.0,1.0,0.99997807,BreastHisto,BreastHisto,True,0.99997807
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13916_idx5_x1651_y951_class0.png,1.0,1.0,0.9999995,BreastHisto,BreastHisto,True,0.9999995
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14211_idx5_x751_y601_class0.png,1.0,1.0,0.999997,BreastHisto,BreastHisto,True,0.999997
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9226_idx5_x1051_y1951_class1.png,1.0,1.0,0.99997103,BreastHisto,BreastHisto,True,0.99997103
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12910_idx5_x3201_y1251_class0.png,1.0,1.0,0.9999877,BreastHisto,BreastHisto,True,0.9999877
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10286_idx5_x1401_y801_class1.png,1.0,1.0,0.9998522,BreastHisto,BreastHisto,True,0.9998522
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12749_idx5_x3501_y1751_class1.png,1.0,1.0,0.9997631,BreastHisto,BreastHisto,True,0.9997631
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\nt-88.jpg,0.0,0.0,2.688323e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9267_idx5_x1751_y401_class1.png,1.0,1.0,0.99974984,BreastHisto,BreastHisto,True,0.99974984
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8980_idx5_x951_y801_class1.png,1.0,1.0,0.9997961,BreastHisto,BreastHisto,True,0.9997961
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10293_idx5_x501_y651_class0.png,1.0,1.0,0.9999951,BreastHisto,BreastHisto,True,0.9999951
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13591_idx5_x2351_y2601_class0.png,1.0,1.0,0.99997854,BreastHisto,BreastHisto,True,0.99997854
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9260_idx5_x2701_y751_class0.png,1.0,1.0,0.9995828,BreastHisto,BreastHisto,True,0.9995828
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14190_idx5_x1301_y1651_class1.png,1.0,1.0,0.9999988,BreastHisto,BreastHisto,True,0.9999988
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10300_idx5_x2901_y401_class0.png,1.0,1.0,0.99999547,BreastHisto,BreastHisto,True,0.99999547
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\mt-789.jpg,0.0,0.0,3.4133272e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-477.jpg,0.0,0.0,1.329118e-07,MRI,MRI,True,0.9999999
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10285_idx5_x251_y1601_class0.png,1.0,1.0,0.9999864,BreastHisto,BreastHisto,True,0.9999864
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8980_idx5_x951_y1351_class1.png,1.0,1.0,0.9999033,BreastHisto,BreastHisto,True,0.9999033
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12878_idx5_x701_y801_class0.png,1.0,1.0,0.9999888,BreastHisto,BreastHisto,True,0.9999888
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10300_idx5_x851_y1501_class0.png,1.0,1.0,0.99999475,BreastHisto,BreastHisto,True,0.99999475
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14155_idx5_x3151_y1601_class1.png,1.0,1.0,0.99999774,BreastHisto,BreastHisto,True,0.99999774
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12949_idx5_x1401_y1001_class1.png,1.0,1.0,0.9999565,BreastHisto,BreastHisto,True,0.9999565
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12893_idx5_x1451_y1551_class1.png,1.0,1.0,0.99997497,BreastHisto,BreastHisto,True,0.99997497
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-887.jpg,0.0,0.0,2.38845e-07,MRI,MRI,True,0.99999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8918_idx5_x1901_y2251_class0.png,1.0,1.0,0.99991906,BreastHisto,BreastHisto,True,0.99991906
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8955_idx5_x1151_y701_class1.png,1.0,1.0,0.9999714,BreastHisto,BreastHisto,True,0.9999714
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9075_idx5_x351_y751_class0.png,1.0,1.0,0.99999976,BreastHisto,BreastHisto,True,0.99999976
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\15634_idx5_x2401_y1151_class1.png,1.0,1.0,0.9999995,BreastHisto,BreastHisto,True,0.9999995
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-564.jpg,0.0,0.0,8.233213e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10290_idx5_x551_y901_class0.png,1.0,1.0,0.99999833,BreastHisto,BreastHisto,True,0.99999833
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10303_idx5_x1801_y1451_class1.png,1.0,1.0,0.99993634,BreastHisto,BreastHisto,True,0.99993634
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12895_idx5_x3051_y1301_class0.png,1.0,1.0,0.9998841,BreastHisto,BreastHisto,True,0.9998841
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\pt-778.jpg,0.0,0.0,9.637612e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13462_idx5_x1801_y1801_class1.png,1.0,1.0,0.99997747,BreastHisto,BreastHisto,True,0.99997747
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12820_idx5_x1401_y351_class1.png,1.0,1.0,0.99999535,BreastHisto,BreastHisto,True,0.99999535
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10302_idx5_x1201_y2051_class1.png,1.0,1.0,0.99990654,BreastHisto,BreastHisto,True,0.99990654
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-281.jpg,0.0,0.0,1.3080366e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10299_idx5_x1001_y1551_class1.png,1.0,1.0,0.9998665,BreastHisto,BreastHisto,True,0.9998665
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9126_idx5_x1701_y1601_class0.png,1.0,1.0,0.99995387,BreastHisto,BreastHisto,True,0.99995387
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-294.jpg,0.0,0.0,2.7314808e-09,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10299_idx5_x901_y1401_class1.png,1.0,1.0,0.9981464,BreastHisto,BreastHisto,True,0.9981464
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8984_idx5_x2101_y1101_class1.png,1.0,1.0,0.9999963,BreastHisto,BreastHisto,True,0.9999963
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13916_idx5_x2151_y651_class1.png,1.0,1.0,0.99999857,BreastHisto,BreastHisto,True,0.99999857
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9036_idx5_x1851_y301_class0.png,1.0,1.0,0.99999785,BreastHisto,BreastHisto,True,0.99999785
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\8913_idx5_x2451_y1_class0.png,1.0,1.0,0.9999906,BreastHisto,BreastHisto,True,0.9999906
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10276_idx5_x401_y151_class1.png,1.0,1.0,0.9999926,BreastHisto,BreastHisto,True,0.9999926
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13694_idx5_x1651_y2501_class1.png,1.0,1.0,0.9999907,BreastHisto,BreastHisto,True,0.9999907
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9078_idx5_x3051_y1901_class0.png,1.0,1.0,0.99973077,BreastHisto,BreastHisto,True,0.99973077
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\13024_idx5_x1751_y1651_class0.png,1.0,1.0,0.99999607,BreastHisto,BreastHisto,True,0.99999607
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\14157_idx5_x3051_y1001_class0.png,1.0,1.0,0.9999919,BreastHisto,BreastHisto,True,0.9999919
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\10279_idx5_x2501_y501_class0.png,1.0,1.0,0.99999857,BreastHisto,BreastHisto,True,0.99999857
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12897_idx5_x3201_y2001_class0.png,1.0,1.0,0.99999726,BreastHisto,BreastHisto,True,0.99999726
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12751_idx5_x551_y2001_class1.png,1.0,1.0,0.9999987,BreastHisto,BreastHisto,True,0.9999987
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9265_idx5_x3651_y1751_class0.png,1.0,1.0,0.9999695,BreastHisto,BreastHisto,True,0.9999695
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-335.jpg,0.0,0.0,9.90232e-10,MRI,MRI,True,1.0
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12823_idx5_x3101_y1551_class1.png,1.0,1.0,0.9999913,BreastHisto,BreastHisto,True,0.9999913
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12907_idx5_x1751_y1901_class1.png,1.0,1.0,0.99997926,BreastHisto,BreastHisto,True,0.99997926
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\12951_idx5_x2651_y751_class0.png,1.0,1.0,0.9999988,BreastHisto,BreastHisto,True,0.9999988
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-924.jpg,0.0,0.0,3.2903625e-08,MRI,MRI,True,0.99999994
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\BreastHisto\9290_idx5_x1301_y551_class0.png,1.0,1.0,0.9999995,BreastHisto,BreastHisto,True,0.9999995
c:\Users\Ammad\Documents\Projects\Personal\Brain\data\processed\test\MRI\gt-109.jpg,0.0,0.0,2.8703434e-08,MRI,MRI,True,1.0
